id;itens;grupo
5739;box;itens_imovel
5739;sala de estar;itens_imovel
5739;ar condicionado;itens_imovel
5739;ventilador de teto;itens_imovel
5739;banheiro de servico;itens_imovel
5740;armario;itens_imovel
5740;box;itens_imovel
5740;ventilador de teto;itens_imovel
5740;ar condicionado;itens_imovel
5740;sala de estar;itens_imovel
5740;banheiro de servico;itens_imovel
5740;sacada;itens_imovel
5741;armario;itens_imovel
5741;piscina;itens_lazer
5741;lavabo;itens_imovel
5743;armario;itens_imovel
5745;box;itens_imovel
5745;lavabo;itens_imovel
5746;ar condicionado;itens_imovel
5746;box;itens_imovel
5746;sacada;itens_imovel
5746;sala de estar;itens_imovel
5746;armario;itens_imovel
5747;sacada;itens_imovel
5747;armario;itens_imovel
5747;ventilador de teto;itens_imovel
5747;box;itens_imovel
5747;ar condicionado;itens_imovel
5747;iluminacao;itens_imovel
5748;ar condicionado;itens_imovel
5748;box;itens_imovel
5748;armario;itens_imovel
5749;ventilador de teto;itens_imovel
5749;armario;itens_imovel
5749;box;itens_imovel
5749;ar condicionado;itens_imovel
5750;armario;itens_imovel
5750;box;itens_imovel
5752;box;itens_imovel
5754;quintal;itens_imovel
5754;churrasqueira;itens_lazer
5754;armario;itens_imovel
5755;churrasqueira;itens_lazer
5755;ar condicionado;itens_imovel
5755;armario;itens_imovel
5755;varanda;itens_imovel
5755;box;itens_imovel
5756;sala de estar;itens_imovel
5756;armario;itens_imovel
5756;iluminacao;itens_imovel
5756;box;itens_imovel
5756;sacada;itens_imovel
5756;banheiro de servico;itens_imovel
5759;sala de estar;itens_imovel
5759;box;itens_imovel
5759;ventilador de teto;itens_imovel
5759;ar condicionado;itens_imovel
5759;armario;itens_imovel
5760;churrasqueira;itens_lazer
5760;varanda;itens_imovel
5760;escritorio;itens_imovel
5760;piscina;itens_lazer
5760;armario;itens_imovel
5760;iluminacao;itens_imovel
5761;sacada;itens_imovel
5761;box;itens_imovel
5761;armario;itens_imovel
5761;ar condicionado;itens_imovel
5761;sala de estar;itens_imovel
5761;iluminacao;itens_imovel
5761;mobiliado;itens_imovel
5761;varanda;itens_imovel
5762;sacada;itens_imovel
5762;box;itens_imovel
5762;armario;itens_imovel
5762;sala de estar;itens_imovel
5763;varanda;itens_imovel
5764;piscina;itens_lazer
5764;lavabo;itens_imovel
5764;churrasqueira;itens_lazer
5764;ar condicionado;itens_imovel
5764;varanda;itens_imovel
5764;armario;itens_imovel
5765;ventilador de teto;itens_imovel
5765;box;itens_imovel
5765;armario;itens_imovel
5766;sala de estar;itens_imovel
5767;sacada;itens_imovel
5767;sala de estar;itens_imovel
5767;armario;itens_imovel
5767;ar condicionado;itens_imovel
5767;ventilador de teto;itens_imovel
5767;box;itens_imovel
5768;ventilador de teto;itens_imovel
5768;ar condicionado;itens_imovel
5768;churrasqueira;itens_lazer
5768;armario;itens_imovel
5768;varanda;itens_imovel
5769;ar condicionado;itens_imovel
5769;box;itens_imovel
5769;varanda;itens_imovel
5769;piscina;itens_lazer
5769;armario;itens_imovel
5769;churrasqueira;itens_lazer
5771;box;itens_imovel
5771;armario;itens_imovel
5772;playground;itens_lazer
5772;churrasqueira;itens_lazer
5772;piscina;itens_lazer
5772;salao de festa;itens_lazer
5772;piscina;itens_lazer
5776;mobiliado;itens_imovel
5776;churrasqueira;itens_lazer
5776;piscina;itens_lazer
5777;armario;itens_imovel
5778;armario;itens_imovel
5778;ventilador de teto;itens_imovel
5779;armario;itens_imovel
5779;churrasqueira;itens_lazer
5779;box;itens_imovel
5779;piscina;itens_lazer
5780;churrasqueira;itens_lazer
5780;box;itens_imovel
5780;armario;itens_imovel
5781;ventilador de teto;itens_imovel
5781;sacada;itens_imovel
5781;box;itens_imovel
5781;banheiro de servico;itens_imovel
5781;ar condicionado;itens_imovel
5781;sala de estar;itens_imovel
5781;armario;itens_imovel
5782;box;itens_imovel
5782;armario;itens_imovel
5784;piscina;itens_lazer
5784;armario;itens_imovel
5786;box;itens_imovel
5787;sacada;itens_imovel
5787;sala de estar;itens_imovel
5787;ventilador de teto;itens_imovel
5787;iluminacao;itens_imovel
5787;box;itens_imovel
5787;armario;itens_imovel
5788;sala de estar;itens_imovel
5788;sacada;itens_imovel
5788;iluminacao;itens_imovel
5790;churrasqueira;itens_lazer
5790;lavabo;itens_imovel
5790;box;itens_imovel
5790;armario;itens_imovel
5790;ar condicionado;itens_imovel
5790;varanda;itens_imovel
5791;varanda;itens_imovel
5791;quintal;itens_imovel
5792;armario;itens_imovel
5792;ar condicionado;itens_imovel
5792;sacada;itens_imovel
5793;armario;itens_imovel
5794;sala de estar;itens_imovel
5794;armario;itens_imovel
5794;box;itens_imovel
5795;box;itens_imovel
5795;armario;itens_imovel
5795;ventilador de teto;itens_imovel
5795;mobiliado;itens_imovel
5795;sala de estar;itens_imovel
5796;iluminacao;itens_imovel
5796;ventilador de teto;itens_imovel
5796;churrasqueira;itens_lazer
5796;ar condicionado;itens_imovel
5796;varanda;itens_imovel
5796;piscina;itens_lazer
5796;armario;itens_imovel
5797;lavabo;itens_imovel
5797;ar condicionado;itens_imovel
5798;churrasqueira;itens_lazer
5798;armario;itens_imovel
5800;ventilador de teto;itens_imovel
5800;sacada;itens_imovel
5800;armario;itens_imovel
5801;ventilador de teto;itens_imovel
5804;quintal;itens_imovel
5805;armario;itens_imovel
5805;sacada;itens_imovel
5805;box;itens_imovel
5805;sala de estar;itens_imovel
5805;ventilador de teto;itens_imovel
5807;box;itens_imovel
5807;sala de estar;itens_imovel
5808;churrasqueira;itens_lazer
5808;piscina;itens_lazer
5808;varanda;itens_imovel
5811;sacada;itens_imovel
5811;armario;itens_imovel
5811;ventilador de teto;itens_imovel
5811;sala de estar;itens_imovel
5811;box;itens_imovel
5812;sacada;itens_imovel
5812;sala de estar;itens_imovel
5812;box;itens_imovel
5812;armario;itens_imovel
5813;armario;itens_imovel
5813;sacada;itens_imovel
5813;box;itens_imovel
5813;sala de estar;itens_imovel
5814;sala de estar;itens_imovel
5814;ventilador de teto;itens_imovel
5814;armario;itens_imovel
5814;sacada;itens_imovel
5814;box;itens_imovel
5815;box;itens_imovel
5815;sala de estar;itens_imovel
5815;ventilador de teto;itens_imovel
5815;armario;itens_imovel
5815;ar condicionado;itens_imovel
5816;ventilador de teto;itens_imovel
5816;armario;itens_imovel
5816;sala de estar;itens_imovel
5816;box;itens_imovel
5817;armario;itens_imovel
5817;sala de estar;itens_imovel
5818;box;itens_imovel
5818;armario;itens_imovel
5818;ar condicionado;itens_imovel
5818;sala de estar;itens_imovel
5820;varanda;itens_imovel
5822;ventilador de teto;itens_imovel
5822;box;itens_imovel
5822;ar condicionado;itens_imovel
5822;sala de estar;itens_imovel
5822;armario;itens_imovel
5823;sacada;itens_imovel
5823;sala de estar;itens_imovel
5824;sala de estar;itens_imovel
5824;box;itens_imovel
5824;armario;itens_imovel
5825;sala de estar;itens_imovel
5825;armario;itens_imovel
5825;mobiliado;itens_imovel
5825;box;itens_imovel
5826;box;itens_imovel
5826;sala de estar;itens_imovel
5826;armario;itens_imovel
5827;box;itens_imovel
5827;ventilador de teto;itens_imovel
5827;sala de estar;itens_imovel
5827;armario;itens_imovel
5828;armario;itens_imovel
5829;varanda;itens_imovel
5829;lavabo;itens_imovel
5829;armario;itens_imovel
5829;piscina;itens_lazer
5829;ar condicionado;itens_imovel
5829;box;itens_imovel
5829;churrasqueira;itens_lazer
5833;sala de estar;itens_imovel
5835;banheiro de servico;itens_imovel
5835;armario;itens_imovel
5835;sala de estar;itens_imovel
5836;ventilador de teto;itens_imovel
5836;armario;itens_imovel
5836;churrasqueira;itens_lazer
5836;varanda;itens_imovel
5838;varanda;itens_imovel
5839;armario;itens_imovel
5839;sacada;itens_imovel
5839;box;itens_imovel
5839;sala de estar;itens_imovel
5839;ar condicionado;itens_imovel
5840;sala de estar;itens_imovel
5841;sala de estar;itens_imovel
5841;ventilador de teto;itens_imovel
5841;armario;itens_imovel
5841;box;itens_imovel
5843;varanda;itens_imovel
5845;ventilador de teto;itens_imovel
5845;box;itens_imovel
5845;sala de estar;itens_imovel
5846;box;itens_imovel
5846;sala de estar;itens_imovel
5847;sala de estar;itens_imovel
5848;ar condicionado;itens_imovel
5848;armario;itens_imovel
5849;box;itens_imovel
5849;varanda;itens_imovel
5850;armario;itens_imovel
5850;sala de estar;itens_imovel
5850;ventilador de teto;itens_imovel
5850;box;itens_imovel
5851;gas encanado;itens_seg_e_cond
5851;portaria;itens_seg_e_cond
5851;playground;itens_lazer
5852;armario;itens_imovel
5852;varanda;itens_imovel
5853;sacada;itens_imovel
5853;sala de estar;itens_imovel
5853;armario;itens_imovel
5853;varanda;itens_imovel
5853;box;itens_imovel
5854;sala de estar;itens_imovel
5854;ventilador de teto;itens_imovel
5854;box;itens_imovel
5854;armario;itens_imovel
5855;sala de estar;itens_imovel
5855;banheiro de servico;itens_imovel
5855;box;itens_imovel
5855;armario;itens_imovel
5855;sacada;itens_imovel
5856;box;itens_imovel
5856;armario;itens_imovel
5856;varanda;itens_imovel
5857;iluminacao;itens_imovel
5857;sala de estar;itens_imovel
5857;box;itens_imovel
5857;ventilador de teto;itens_imovel
5857;armario;itens_imovel
5858;armario;itens_imovel
5858;box;itens_imovel
5858;varanda;itens_imovel
5859;quintal;itens_imovel
5860;mobiliado;itens_imovel
5860;box;itens_imovel
5860;sala de estar;itens_imovel
5860;ventilador de teto;itens_imovel
5860;ar condicionado;itens_imovel
5860;armario;itens_imovel
5861;ar condicionado;itens_imovel
5861;box;itens_imovel
5861;sala de estar;itens_imovel
5861;armario;itens_imovel
5861;mobiliado;itens_imovel
5861;iluminacao;itens_imovel
5861;sacada;itens_imovel
5862;box;itens_imovel
5862;ar condicionado;itens_imovel
5862;sacada;itens_imovel
5862;sala de estar;itens_imovel
5862;armario;itens_imovel
5862;ventilador de teto;itens_imovel
5863;churrasqueira;itens_lazer
5863;varanda;itens_imovel
5863;ar condicionado;itens_imovel
5863;box;itens_imovel
5864;armario;itens_imovel
5865;sala de estar;itens_imovel
5865;sacada;itens_imovel
5865;banheiro de servico;itens_imovel
5865;box;itens_imovel
5865;armario;itens_imovel
5865;ar condicionado;itens_imovel
5865;ventilador de teto;itens_imovel
5866;varanda;itens_imovel
5868;piscina;itens_lazer
5868;varanda;itens_imovel
5868;armario;itens_imovel
5869;sacada;itens_imovel
5869;box;itens_imovel
5869;ventilador de teto;itens_imovel
5869;armario;itens_imovel
5870;sala de estar;itens_imovel
5870;box;itens_imovel
5870;ar condicionado;itens_imovel
5871;sacada;itens_imovel
5871;armario;itens_imovel
5871;box;itens_imovel
5872;armario;itens_imovel
5872;box;itens_imovel
5873;quintal;itens_imovel
5875;box;itens_imovel
5875;varanda;itens_imovel
5875;churrasqueira;itens_lazer
5876;sala de estar;itens_imovel
5877;varanda;itens_imovel
5877;churrasqueira;itens_lazer
5877;piscina;itens_lazer
5877;ar condicionado;itens_imovel
5877;lavabo;itens_imovel
5877;alarme;itens_seg_e_cond
5877;armario;itens_imovel
5877;box;itens_imovel
5878;armario;itens_imovel
5878;ar condicionado;itens_imovel
5878;varanda;itens_imovel
5878;box;itens_imovel
5878;churrasqueira;itens_lazer
5879;iluminacao;itens_imovel
5879;sacada;itens_imovel
5879;box;itens_imovel
5879;ventilador de teto;itens_imovel
5879;armario;itens_imovel
5881;armario;itens_imovel
5881;ventilador de teto;itens_imovel
5881;sala de estar;itens_imovel
5881;box;itens_imovel
5882;ar condicionado;itens_imovel
5882;armario;itens_imovel
5882;box;itens_imovel
5882;sala de estar;itens_imovel
5882;ventilador de teto;itens_imovel
5885;ar condicionado;itens_imovel
5885;armario;itens_imovel
5886;varanda;itens_imovel
5886;armario;itens_imovel
5887;varanda;itens_imovel
5887;sala de estar;itens_imovel
5887;sacada;itens_imovel
5888;armario;itens_imovel
5888;sala de estar;itens_imovel
5888;ar condicionado;itens_imovel
5888;ventilador de teto;itens_imovel
5888;sacada;itens_imovel
5888;box;itens_imovel
5894;box;itens_imovel
5894;churrasqueira;itens_lazer
5895;sala de estar;itens_imovel
5896;sacada;itens_imovel
5896;sala de estar;itens_imovel
5896;ventilador de teto;itens_imovel
5896;armario;itens_imovel
5896;ar condicionado;itens_imovel
5896;banheiro de servico;itens_imovel
5896;box;itens_imovel
5897;ventilador de teto;itens_imovel
5897;varanda;itens_imovel
5897;piscina;itens_lazer
5897;churrasqueira;itens_lazer
5897;iluminacao;itens_imovel
5897;armario;itens_imovel
5897;ar condicionado;itens_imovel
5898;sala de estar;itens_imovel
5899;sala de estar;itens_imovel
5900;armario;itens_imovel
5900;box;itens_imovel
5904;ventilador de teto;itens_imovel
5904;sala de estar;itens_imovel
5904;box;itens_imovel
5904;armario;itens_imovel
5905;ar condicionado;itens_imovel
5905;box;itens_imovel
5905;armario;itens_imovel
5906;box;itens_imovel
5906;sala de estar;itens_imovel
5906;armario;itens_imovel
5908;ventilador de teto;itens_imovel
5908;box;itens_imovel
5908;sala de estar;itens_imovel
5908;armario;itens_imovel
5910;sala de estar;itens_imovel
5910;box;itens_imovel
5910;armario;itens_imovel
5912;armario;itens_imovel
5912;sala de estar;itens_imovel
5914;box;itens_imovel
5914;sacada;itens_imovel
5914;armario;itens_imovel
5914;sala de estar;itens_imovel
5915;varanda;itens_imovel
5915;churrasqueira;itens_lazer
5915;armario;itens_imovel
5916;banheiro de servico;itens_imovel
5916;sala de estar;itens_imovel
5916;box;itens_imovel
5916;armario;itens_imovel
5916;sacada;itens_imovel
5917;armario;itens_imovel
5917;iluminacao;itens_imovel
5917;ar condicionado;itens_imovel
5917;mobiliado;itens_imovel
5917;ventilador de teto;itens_imovel
5917;sala de estar;itens_imovel
5917;banheiro de servico;itens_imovel
5917;sacada;itens_imovel
5917;box;itens_imovel
5918;ar condicionado;itens_imovel
5918;box;itens_imovel
5918;armario;itens_imovel
5922;sala de estar;itens_imovel
5923;armario;itens_imovel
5923;box;itens_imovel
5923;lavabo;itens_imovel
5923;varanda;itens_imovel
5923;churrasqueira;itens_lazer
5924;sala de estar;itens_imovel
5924;armario;itens_imovel
5925;iluminacao;itens_imovel
5925;box;itens_imovel
5926;box;itens_imovel
5926;varanda;itens_imovel
5926;armario;itens_imovel
5926;iluminacao;itens_imovel
5926;sacada;itens_imovel
5927;sacada;itens_imovel
5927;armario;itens_imovel
5927;box;itens_imovel
5927;sala de estar;itens_imovel
5928;ventilador de teto;itens_imovel
5928;box;itens_imovel
5928;sala de estar;itens_imovel
5928;armario;itens_imovel
5929;box;itens_imovel
5929;armario;itens_imovel
5930;sala de estar;itens_imovel
5931;box;itens_imovel
5931;sala de estar;itens_imovel
5931;armario;itens_imovel
5931;ventilador de teto;itens_imovel
5931;ar condicionado;itens_imovel
5934;box;itens_imovel
5934;sala de estar;itens_imovel
5934;armario;itens_imovel
5935;sacada;itens_imovel
5935;iluminacao;itens_imovel
5935;sala de estar;itens_imovel
5935;box;itens_imovel
5936;box;itens_imovel
5936;armario;itens_imovel
5936;ventilador de teto;itens_imovel
5936;ar condicionado;itens_imovel
5936;mobiliado;itens_imovel
5936;sala de estar;itens_imovel
5936;sacada;itens_imovel
5937;sala de estar;itens_imovel
5938;sacada;itens_imovel
5938;box;itens_imovel
5938;armario;itens_imovel
5938;ar condicionado;itens_imovel
5938;iluminacao;itens_imovel
5938;sala de estar;itens_imovel
5939;box;itens_imovel
5939;armario;itens_imovel
5939;varanda;itens_imovel
5939;quintal;itens_imovel
5939;lavabo;itens_imovel
5939;alarme;itens_seg_e_cond
5940;sala de estar;itens_imovel
5941;sala de estar;itens_imovel
5942;ventilador de teto;itens_imovel
5942;box;itens_imovel
5942;sacada;itens_imovel
5942;banheiro de servico;itens_imovel
5942;sala de estar;itens_imovel
5942;armario;itens_imovel
5943;varanda;itens_imovel
5943;armario;itens_imovel
5943;box;itens_imovel
5944;varanda;itens_imovel
5944;ar condicionado;itens_imovel
5944;churrasqueira;itens_lazer
5944;ventilador de teto;itens_imovel
5944;armario;itens_imovel
5945;varanda;itens_imovel
5945;sala de estar;itens_imovel
5946;sala de estar;itens_imovel
5946;varanda;itens_imovel
5947;sala de estar;itens_imovel
5947;varanda;itens_imovel
5948;varanda;itens_imovel
5948;sala de estar;itens_imovel
5949;box;itens_imovel
5949;armario;itens_imovel
5949;sala de estar;itens_imovel
5950;sala de estar;itens_imovel
5951;box;itens_imovel
5951;elevador;itens_seg_e_cond
5951;sala de estar;itens_imovel
5951;iluminacao;itens_imovel
5951;sacada;itens_imovel
5951;armario;itens_imovel
5953;ventilador de teto;itens_imovel
5953;armario;itens_imovel
5953;box;itens_imovel
5954;sala de estar;itens_imovel
5955;box;itens_imovel
5955;varanda;itens_imovel
5955;piscina;itens_lazer
5955;churrasqueira;itens_lazer
5955;lavabo;itens_imovel
5955;ar condicionado;itens_imovel
5955;armario;itens_imovel
5956;armario;itens_imovel
5956;varanda;itens_imovel
5956;box;itens_imovel
5957;armario;itens_imovel
5959;armario;itens_imovel
5959;sala de estar;itens_imovel
5960;ventilador de teto;itens_imovel
5960;box;itens_imovel
5960;armario;itens_imovel
5960;ar condicionado;itens_imovel
5960;sala de estar;itens_imovel
5962;sala de estar;itens_imovel
5964;sacada;itens_imovel
5964;ventilador de teto;itens_imovel
5964;sala de estar;itens_imovel
5964;armario;itens_imovel
5964;box;itens_imovel
5965;lavabo;itens_imovel
5965;armario;itens_imovel
5965;varanda;itens_imovel
5966;ventilador de teto;itens_imovel
5966;box;itens_imovel
5966;sala de estar;itens_imovel
5967;box;itens_imovel
5967;sala de estar;itens_imovel
5968;sala de estar;itens_imovel
5968;box;itens_imovel
5970;ventilador de teto;itens_imovel
5970;box;itens_imovel
5970;armario;itens_imovel
5970;sala de estar;itens_imovel
5971;armario;itens_imovel
5971;sacada;itens_imovel
5971;box;itens_imovel
5971;sala de estar;itens_imovel
5971;ar condicionado;itens_imovel
5971;ventilador de teto;itens_imovel
5972;churrasqueira;itens_lazer
5972;varanda;itens_imovel
5973;box;itens_imovel
5973;churrasqueira;itens_lazer
5973;varanda;itens_imovel
5976;sala de estar;itens_imovel
5976;box;itens_imovel
5976;armario;itens_imovel
5977;sala de estar;itens_imovel
5977;ventilador de teto;itens_imovel
5977;box;itens_imovel
5979;ventilador de teto;itens_imovel
5979;ar condicionado;itens_imovel
5979;box;itens_imovel
5979;sacada;itens_imovel
5979;armario;itens_imovel
5979;mobiliado;itens_imovel
5980;sacada;itens_imovel
5980;ventilador de teto;itens_imovel
5980;varanda;itens_imovel
5980;sala de estar;itens_imovel
5980;box;itens_imovel
5980;ar condicionado;itens_imovel
5980;armario;itens_imovel
5981;armario;itens_imovel
5981;box;itens_imovel
5981;sala de estar;itens_imovel
5981;iluminacao;itens_imovel
5981;sacada;itens_imovel
5981;ar condicionado;itens_imovel
5982;sala de estar;itens_imovel
5982;sacada;itens_imovel
5983;churrasqueira;itens_lazer
5983;armario;itens_imovel
5983;box;itens_imovel
5983;ventilador de teto;itens_imovel
5983;quintal;itens_imovel
5983;varanda;itens_imovel
5983;ar condicionado;itens_imovel
5984;sacada;itens_imovel
5984;ventilador de teto;itens_imovel
5984;armario;itens_imovel
5984;box;itens_imovel
5984;sala de estar;itens_imovel
5985;box;itens_imovel
5985;armario;itens_imovel
5985;sala de estar;itens_imovel
5986;sala de estar;itens_imovel
5986;sacada;itens_imovel
5986;box;itens_imovel
5986;armario;itens_imovel
5987;ventilador de teto;itens_imovel
5987;sala de estar;itens_imovel
5988;sala de estar;itens_imovel
5988;ar condicionado;itens_imovel
5988;ventilador de teto;itens_imovel
5988;iluminacao;itens_imovel
5990;sacada;itens_imovel
5990;ar condicionado;itens_imovel
5990;box;itens_imovel
5990;sala de estar;itens_imovel
5990;armario;itens_imovel
5990;iluminacao;itens_imovel
5991;ventilador de teto;itens_imovel
5991;ar condicionado;itens_imovel
5991;sala de estar;itens_imovel
5991;box;itens_imovel
5992;sacada;itens_imovel
5992;armario;itens_imovel
5993;ventilador de teto;itens_imovel
5993;box;itens_imovel
5993;sala de estar;itens_imovel
5993;armario;itens_imovel
5994;sacada;itens_imovel
5994;box;itens_imovel
5994;sala de estar;itens_imovel
5996;box;itens_imovel
5996;sala de estar;itens_imovel
5996;iluminacao;itens_imovel
5997;sacada;itens_imovel
5997;sala de estar;itens_imovel
5999;sacada;itens_imovel
5999;armario;itens_imovel
5999;varanda;itens_imovel
5999;ar condicionado;itens_imovel
5999;iluminacao;itens_imovel
6000;ar condicionado;itens_imovel
6000;box;itens_imovel
6000;sala de estar;itens_imovel
6000;varanda;itens_imovel
6000;sacada;itens_imovel
6000;armario;itens_imovel
6001;sala de estar;itens_imovel
6001;ventilador de teto;itens_imovel
6001;sacada;itens_imovel
6001;box;itens_imovel
6002;lavabo;itens_imovel
6002;churrasqueira;itens_lazer
6002;armario;itens_imovel
6002;ar condicionado;itens_imovel
6003;box;itens_imovel
6003;sala de estar;itens_imovel
6003;ventilador de teto;itens_imovel
6003;armario;itens_imovel
6005;armario;itens_imovel
6005;box;itens_imovel
6005;ventilador de teto;itens_imovel
6006;box;itens_imovel
6006;sala de estar;itens_imovel
6006;armario;itens_imovel
6006;ventilador de teto;itens_imovel
6007;sala de estar;itens_imovel
6007;box;itens_imovel
6007;armario;itens_imovel
6007;ventilador de teto;itens_imovel
6009;box;itens_imovel
6009;armario;itens_imovel
6009;sala de estar;itens_imovel
6010;sala de estar;itens_imovel
6013;sacada;itens_imovel
6013;box;itens_imovel
6013;armario;itens_imovel
6013;sala de estar;itens_imovel
6013;ar condicionado;itens_imovel
6014;sala de estar;itens_imovel
6015;armario;itens_imovel
6015;box;itens_imovel
6015;ar condicionado;itens_imovel
6015;churrasqueira;itens_lazer
6015;varanda;itens_imovel
6016;sala de estar;itens_imovel
6016;iluminacao;itens_imovel
6016;armario;itens_imovel
6016;sacada;itens_imovel
6016;banheiro de servico;itens_imovel
6017;sacada;itens_imovel
6017;box;itens_imovel
6017;ventilador de teto;itens_imovel
6017;sala de estar;itens_imovel
6018;sacada;itens_imovel
6018;armario;itens_imovel
6018;iluminacao;itens_imovel
6018;box;itens_imovel
6018;ventilador de teto;itens_imovel
6020;quintal;itens_imovel
6021;sacada;itens_imovel
6021;armario;itens_imovel
6021;banheiro de servico;itens_imovel
6021;iluminacao;itens_imovel
6021;box;itens_imovel
6021;sala de estar;itens_imovel
6021;ventilador de teto;itens_imovel
6021;ar condicionado;itens_imovel
6022;armario;itens_imovel
6022;sala de estar;itens_imovel
6022;box;itens_imovel
6022;sacada;itens_imovel
6023;piscina;itens_lazer
6023;lavabo;itens_imovel
6023;armario;itens_imovel
6023;box;itens_imovel
6023;churrasqueira;itens_lazer
6023;varanda;itens_imovel
6024;piscina;itens_lazer
6024;varanda;itens_imovel
6024;churrasqueira;itens_lazer
6024;ar condicionado;itens_imovel
6025;armario;itens_imovel
6025;sala de estar;itens_imovel
6026;box;itens_imovel
6026;armario;itens_imovel
6026;sala de estar;itens_imovel
6026;varanda;itens_imovel
6028;lavabo;itens_imovel
6029;box;itens_imovel
6029;armario;itens_imovel
6029;sala de estar;itens_imovel
6029;ventilador de teto;itens_imovel
6030;ar condicionado;itens_imovel
6030;box;itens_imovel
6031;armario;itens_imovel
6031;ar condicionado;itens_imovel
6031;sacada;itens_imovel
6031;sala de estar;itens_imovel
6031;ventilador de teto;itens_imovel
6031;box;itens_imovel
6032;piscina;itens_lazer
6032;iluminacao;itens_imovel
6032;churrasqueira;itens_lazer
6032;varanda;itens_imovel
6032;armario;itens_imovel
6035;ventilador de teto;itens_imovel
6035;armario;itens_imovel
6035;box;itens_imovel
6037;box;itens_imovel
6037;ventilador de teto;itens_imovel
6037;sala de estar;itens_imovel
6037;sacada;itens_imovel
6038;churrasqueira;itens_lazer
6038;box;itens_imovel
6039;ventilador de teto;itens_imovel
6039;sacada;itens_imovel
6039;box;itens_imovel
6039;banheiro de servico;itens_imovel
6039;armario;itens_imovel
6039;sala de estar;itens_imovel
6040;sala de estar;itens_imovel
6041;sala de estar;itens_imovel
6041;box;itens_imovel
6041;armario;itens_imovel
6041;ventilador de teto;itens_imovel
6042;ventilador de teto;itens_imovel
6042;sala de estar;itens_imovel
6042;armario;itens_imovel
6042;ar condicionado;itens_imovel
6042;box;itens_imovel
6044;box;itens_imovel
6044;armario;itens_imovel
6044;churrasqueira;itens_lazer
6045;banheiro de servico;itens_imovel
6045;armario;itens_imovel
6045;box;itens_imovel
6045;sacada;itens_imovel
6045;sala de estar;itens_imovel
6046;sala de estar;itens_imovel
6046;iluminacao;itens_imovel
6047;iluminacao;itens_imovel
6047;sala de estar;itens_imovel
6048;varanda;itens_imovel
6049;varanda;itens_imovel
6050;box;itens_imovel
6050;sala de estar;itens_imovel
6050;ar condicionado;itens_imovel
6050;ventilador de teto;itens_imovel
6050;armario;itens_imovel
6051;sala de estar;itens_imovel
6052;box;itens_imovel
6052;armario;itens_imovel
6052;varanda;itens_imovel
6053;varanda;itens_imovel
6053;churrasqueira;itens_lazer
6053;box;itens_imovel
6053;armario;itens_imovel
6053;ar condicionado;itens_imovel
6054;iluminacao;itens_imovel
6054;churrasqueira;itens_lazer
6054;varanda;itens_imovel
6054;piscina;itens_lazer
6055;sala de estar;itens_imovel
6056;varanda;itens_imovel
6056;armario;itens_imovel
6056;lavabo;itens_imovel
6056;box;itens_imovel
6057;armario;itens_imovel
6057;varanda;itens_imovel
6057;ventilador de teto;itens_imovel
6057;ar condicionado;itens_imovel
6057;quintal;itens_imovel
6057;churrasqueira;itens_lazer
6057;iluminacao;itens_imovel
6058;ventilador de teto;itens_imovel
6058;sala de estar;itens_imovel
6058;box;itens_imovel
6058;armario;itens_imovel
6059;sala de estar;itens_imovel
6059;box;itens_imovel
6059;armario;itens_imovel
6061;ventilador de teto;itens_imovel
6061;armario;itens_imovel
6061;ar condicionado;itens_imovel
6061;piscina;itens_lazer
6061;quintal;itens_imovel
6061;box;itens_imovel
6061;varanda;itens_imovel
6063;box;itens_imovel
6063;ventilador de teto;itens_imovel
6064;sala de estar;itens_imovel
6064;armario;itens_imovel
6064;box;itens_imovel
6065;banheiro de servico;itens_imovel
6065;ventilador de teto;itens_imovel
6065;box;itens_imovel
6065;sacada;itens_imovel
6065;sala de estar;itens_imovel
6065;armario;itens_imovel
6066;armario;itens_imovel
6067;varanda;itens_imovel
6067;box;itens_imovel
6068;elevador;itens_seg_e_cond
6068;sacada;itens_imovel
6068;varanda;itens_imovel
6068;sala de estar;itens_imovel
6070;ventilador de teto;itens_imovel
6070;box;itens_imovel
6070;armario;itens_imovel
6070;ar condicionado;itens_imovel
6070;iluminacao;itens_imovel
6070;sala de estar;itens_imovel
6072;banheiro de servico;itens_imovel
6072;sala de estar;itens_imovel
6072;ventilador de teto;itens_imovel
6072;sacada;itens_imovel
6072;box;itens_imovel
6072;armario;itens_imovel
6073;armario;itens_imovel
6073;varanda;itens_imovel
6074;box;itens_imovel
6074;armario;itens_imovel
6074;sala de estar;itens_imovel
6074;sacada;itens_imovel
6077;box;itens_imovel
6077;sala de estar;itens_imovel
6078;armario;itens_imovel
6078;ventilador de teto;itens_imovel
6078;sala de estar;itens_imovel
6078;sacada;itens_imovel
6078;box;itens_imovel
6079;varanda;itens_imovel
6079;ar condicionado;itens_imovel
6079;churrasqueira;itens_lazer
6080;ventilador de teto;itens_imovel
6080;box;itens_imovel
6080;sala de estar;itens_imovel
6080;armario;itens_imovel
6081;quintal;itens_imovel
6082;sala de estar;itens_imovel
6082;box;itens_imovel
6084;sala de estar;itens_imovel
6085;varanda;itens_imovel
6085;sacada;itens_imovel
6086;sacada;itens_imovel
6086;sala de estar;itens_imovel
6086;varanda;itens_imovel
6087;sala de estar;itens_imovel
6087;ventilador de teto;itens_imovel
6087;armario;itens_imovel
