post_id,ticker,dividendo,yeld,media_yield_3m,soma_yield_3m,media_yield_6m,soma_yield_6m,media_yield_12m,soma_yield_12m,variacao_cotacao_mes,rentabilidade,rentabilidade_mes,cotacao_fechamento,soma_yield_ano_corrente,ano,vpa_yield,vpa,vpa_change,pl,vpa_rent,vpa_rent_m,yield_vpa_3m_sum,yield_vpa_3m,yield_vpa_6m_sum,yield_vpa_6m,yield_vpa_12m_sum,yield_vpa_12m,setor,setor_slug,valor,liquidezmediadiaria,patrimonio,pvp,p_vpa,post_title,ativos,volatility,numero_cotista,tx_gestao,tx_admin,tx_performance,scraping_date,ingestion_timestamp
2555,AAGR11,1.4617,1.5900,0.0000,0.0000,0.5533,3.3200,1.0108,12.1300,4.1482,26.7264,5.8042,91.8900,13.5400,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Indefinido,indefinido,98,30248.87,0,0,,AAGR11,,5923.1803997052,0,,,,2026-02-13,2026-02-13 20:07:10.248417
495,AAZQ11,0.1050,1.2200,1.4033,4.2100,1.4400,8.6400,1.4875,17.8500,-1.3730,8.6845,-0.1697,8.6200,2.7400,2026,1.3889,8.6400,0.0000,207757234.3800,0.0000,0.0000,3.8110,1.2703,7.6330,1.2722,14.6443,1.2204,Indefinido,indefinido,8.37,762503.26,207757234.38,0.9618,0.9687499999999999,AAZQ11,,1395.5653665385,30064,,1.20,10,2026-02-13,2026-02-13 20:07:10.248417
238,ABCP11,0.6500,0.7800,0.8167,2.4500,0.7650,4.5900,0.8133,9.7600,4.0189,12.4961,4.8303,83.6000,1.5900,2026,0.5866,110.8000,20.6709,521747901.1900,30.0164,21.3788,1.6437,0.5479,3.6538,0.6090,6.8194,0.5683,Shoppings,shoppings,81.7,64942.83,521747901.19,0.7207,0.7373646209386282,ABCP11,1,2694.819188391,14076,,0.1,,2026-02-13,2026-02-13 20:07:10.248417
177,AFHI11,1.0100,1.0500,1.0567,3.1700,1.0883,6.5300,1.1333,13.6000,0.9048,1.9643,1.9643,95.9100,1.0500,2026,1.0681,94.5600,-0.4317,452869788.7100,6.9414,0.6318,3.2082,1.0694,6.5158,1.0860,12.7912,1.0659,Papéis,papeis,97.06,798858.22,452869788.71,1.0215,1.0264382402707275,AFHI11,14,732.79336620237,37615,,1,,2026-02-13,2026-02-13 20:07:10.248417
553,AGRX11,0.1300,1.4400,1.4333,4.3000,1.4750,8.8500,1.5350,18.4200,2.5057,14.5381,3.9818,9.0000,2.8100,2026,1.1310,10.6100,0.0000,189942476.1400,0.0000,0.0000,3.3984,1.1328,6.8390,1.1398,10.0607,1.2576,Indefinido,indefinido,8.85,269312.22,189942476.14,0.8294,0.8341187558906692,AGRX11,0,1812.6259330162,18900,,1,10,2026-02-13,2026-02-13 20:07:10.248417
56,AIEC11,0.3400,0.6300,0.6400,1.9200,0.6567,3.9400,0.6967,8.3600,1.9249,3.8506,2.5670,54.0100,1.2700,2026,0.4440,76.5700,-18.1157,369465454.7200,-16.8016,-17.7521,1.2909,0.4303,2.5530,0.4255,5.9955,0.4996,Lajes Corporativas,lajes-corporativas,55.51,536668.04,369465454.72,0.7071,0.7249575551782683,AIEC11,2,1387.2450557394,13550,,0.75,20,2026-02-13,2026-02-13 20:07:10.248417
2722,AJFI11,0.0500,0.6100,0.6100,1.8300,0.5983,3.5900,0.7700,9.2400,1.6089,5.8764,2.2287,8.2100,1.2300,2026,,,,,,,,,,,,,Shoppings,shoppings,8.2,409789.74,352392703.05,0.739,,AJFI11,12,1076.9745928852,11189,0.60,0.10,,2026-02-13,2026-02-13 20:07:10.248417
216,ALMI11,4.5300,0.7200,0.7467,2.2400,0.6117,3.6700,0.5417,6.5000,6.2168,-5.7311,6.9816,626.6900,1.5300,2026,0.0000,2046.7799,-0.0517,214297860.7000,0.8982,-0.0517,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Lajes Corporativas,lajes-corporativas,645,12781.45,229298384.99,0.3113,0.3151291450536523,ALMI11,1,4852.0990859024,1886,,0.383,,2026-02-13,2026-02-13 20:07:10.248417
62,ALZC11,0.1070,1.3800,1.3033,3.9100,1.3383,8.0300,1.3833,16.6000,-0.6402,0.7310,0.7310,7.7600,1.3800,2026,,,,,,,,,,,,,Papéis,papeis,8.08,352122.83,185921831.3,0.8426,,ALZC11,14,2277.8975581711,9946,,1.30,20,2026-02-13,2026-02-13 20:07:10.248417
366,ALZR11,0.0851,0.7900,0.7867,2.3600,0.8017,4.8100,0.8358,10.0300,0.2791,1.0713,1.0713,10.7800,0.7900,2026,0.7857,10.6400,-90.0458,1300994832.0600,-89.1650,-89.9676,2.3556,0.7852,4.7832,0.7972,8.7268,0.7272,Misto,misto,10.83,2466840.65,1300994832.06,1.0113,1.0178571428571428,ALZR11,23,822.10143524868,178582,0.70,0.25,,2026-02-13,2026-02-13 20:07:10.248417
283,APTO11,0.0800,0.9300,1.0200,3.0600,1.0533,6.3200,1.1017,13.2200,1.7710,4.1752,2.7174,8.6200,1.9900,2026,0.9202,9.7800,-1.8072,45116014.4400,13.1496,-0.9036,2.7635,0.9212,5.5271,0.9212,11.1212,0.9268,Imóveis Residenciais,imoveis-residenciais,8.31,41886.3,45116014.44,0.8589,0.8496932515337424,APTO11,3,1181.7950409672,7938,,1.5,20,2026-02-13,2026-02-13 20:07:10.248417
2784,APXM11,0.4920,0.5900,0.5033,1.5100,0.4283,2.5700,0.4208,5.0500,2.2013,2.8043,2.8043,83.5700,0.5900,2026,,,,,,,,,,,,,Shoppings,shoppings,80,559330.55,359844384.7,0.6579,,APXM11,1,6085.5446022703,664,,,,2026-02-13,2026-02-13 20:07:10.248417
398,ARCT11,0.5000,0.0000,0.4330,1.2989,0.6359,3.8155,1.0462,12.5547,0.0000,,0.0000,,0.0000,2023,0.7628,99.7700,0.0401,369956160.0700,6.3085,0.8032,2.3120,0.7707,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,87.13,1053903.45,371534654.03,0.8696,0.8733086098025459,ARCT11,9,15.634888213165,43228,,1,20,2026-02-13,2026-02-13 20:07:10.248417
2744,AROA11,0.0073,0.6800,0.9367,2.8100,0.8383,5.0300,0.7617,9.1400,1.9048,4.7933,2.5977,1.0700,2.8100,2026,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,1.12,4994.78,159780518.57,1.1667,,AROA11,6,2239.3262919341,5286,,,,2026-02-13,2026-02-13 20:07:10.248417
369,ARRI11,0.0900,1.3500,1.3400,4.0200,1.3667,8.2000,1.3450,16.1400,-2.7737,3.1423,-1.4612,6.6600,2.6600,2026,1.0766,8.3600,-5.6433,173229387.5200,-89.5155,-4.6275,3.2194,1.0731,6.4097,1.0683,12.7689,1.0641,Papéis,papeis,6.62,298060.96,173229387.52,0.7931,0.791866028708134,ARRI11,1,1195.5467776113,23703,,,,2026-02-13,2026-02-13 20:07:10.248417
5995,ARTE11,0.0958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Misto,misto,0,,88242519.5,0,,ARTE11,,,738,,,,2026-02-13,2026-02-13 20:07:10.248417
2746,ARXD11,0.0900,1.1400,1.1667,3.5000,1.2133,7.2800,1.2892,15.4700,2.1935,8.0428,3.3586,7.9200,2.3000,2026,,,,,,,,,,,,,Papéis,papeis,7.85,68361.13,80485317.22,0.8661,,ARXD11,14,2042.6417944799,1973,,1.02,,2026-02-13,2026-02-13 20:07:10.248417
1737,ASMT11,0.0770,1.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-4.4568,-3.8264,-3.3867,6.8600,2.1900,2023,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,4.1,12484,169085584.25,0.4146,,ASMT11,3,52.588724641718,1,,1.20,20,2026-02-13,2026-02-13 20:07:10.248417
2748,ASRF11,256.3287,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Indefinido,indefinido,10974,35914.82,42816887.19,1.0252,,ASRF11,2,100.78485313394,89,,,,2026-02-13,2026-02-13 20:07:10.248417
393,ATSA11,0.1500,0.2600,0.5400,0.5400,0.8400,0.8400,0.2458,2.9500,0.0000,,0.0000,57.5100,0.2600,2026,0.2031,73.8500,-9.3197,129326022.2800,-17.4821,-9.1356,0.5918,0.5918,1.6726,0.2788,5.0927,0.4244,Shoppings,shoppings,58.5,640.11,129236210.78,0.7921,0.7921462423832093,ATSA11,1,2378.1195290761,293,,0.50,,2026-02-13,2026-02-13 20:07:10.248417
63,AURB11,0.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Imóveis Comerciais - Outros,imoveis-comerciais-outros,81,333328.5,88000869.64,0.9994,,AURB11,2,4667.0641813175,20,,1.05,,2026-02-13,2026-02-13 20:07:10.248417
2988,AZIN11,1.4000,1.3800,1.5367,4.6100,1.7533,10.5200,1.7242,20.6900,-0.5859,0.7860,0.7860,101.8000,1.3800,2026,,,,,,,,,,,,,FIP-IE,fip-ie,101.55,662745.7,0,0,,AZIN11,,1201.1621109756,0,,1.25,20,2026-02-13,2026-02-13 20:07:10.248417
4322,AZPE11,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Papéis,papeis,0,,125497931.47,0,,AZPE11,9,,1,,,,2026-02-13,2026-02-13 20:07:10.248417
3478,AZPL11,0.0750,0.9700,0.9700,2.9100,0.9717,5.8300,1.1458,13.7500,-0.3881,1.5537,0.5781,7.7000,1.9400,2026,,,,,,,,,,,,,Serviços Financeiros Diversos,servicos-financeiros-diversos,7.71,256985.39,358228047.26,0.9068,,AZPL11,2,1747.8263955281,5610,,1.1,,2026-02-13,2026-02-13 20:07:10.248417
168,BBFI11B,634.2308,47.5100,0.0000,0.0000,7.9183,47.5100,5.8142,69.7700,4.2163,119.3947,53.7294,1335.0000,69.7700,2024,73.3410,864.7700,-60.0858,112420203.1600,-43.6136,-30.8123,83.9220,27.9740,87.9655,14.6609,90.0699,7.5058,Lajes Corporativas,lajes-corporativas,1257.1,182918.19,111645834.19,0.4075,1.4536813256704093,BBFI11B,1,43.395087164048,6989,,3.5,,2026-02-13,2026-02-13 20:07:10.248417
354,BBFO11,0.8700,1.2900,1.1667,3.5000,1.1683,7.0100,1.2067,14.4800,4.7072,9.3306,6.0579,67.4000,2.3900,2026,0.9122,77.8300,-4.7718,311613842.1500,0.6700,-3.9031,2.7705,0.9235,5.7865,0.9644,11.6746,0.9729,Fundo de Fundos,fundo-de-fundos,67.73,405528.26,311613842.15,0.8743,0.8702299884363357,BBFO11,14,1414.4759273172,7187,,0.50,,2026-02-13,2026-02-13 20:07:10.248417
539,BBGO11,0.9600,1.2000,1.3167,3.9500,1.3700,8.2200,1.4017,16.8200,15.3525,25.5176,16.7367,80.1700,2.5800,2026,0.9553,94.2100,-3.8045,377312577.3100,4.9846,-2.8856,2.8827,0.9609,5.8141,0.9690,12.9742,1.0812,Indefinido,indefinido,79.15,575286.74,377312577.31,0.8427,0.8401443583483708,BBGO11,0,1260.6523449175,12162,,0.85,10,2026-02-13,2026-02-13 20:07:10.248417
3480,BBIG11,0.0850,1.1200,1.1433,3.4300,1.1567,6.9400,1.1883,14.2600,4.8143,11.2054,5.9882,7.6200,2.2900,2026,,,,,,,,,,,,,Serviços Financeiros Diversos,servicos-financeiros-diversos,7.32,1421989,967278322.55,0.7357,,BBIG11,3,1824.1677207721,36346,,0.80,,2026-02-13,2026-02-13 20:07:10.248417
339,BBIM11,0.0968,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.0000,0.0000,-100.0000,667.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Papéis,papeis,0,,667.5,0,,BBIM11,14,,20,,,,2026-02-13,2026-02-13 20:07:10.248417
284,BBRC11,1.0500,1.0300,1.3800,4.1400,1.2300,7.3800,1.1700,14.0400,-0.9515,6.8945,0.0687,102.0200,3.0700,2026,1.9979,105.1100,-2.3686,167125202.9900,10.9151,-0.4180,3.9984,1.3328,6.9932,1.1655,13.0269,1.0856,Agências de Bancos,agencias-de-bancos,104.06,139116.65,167125202.99,0.9807,0.9900104652269052,BBRC11,21,1816.8670420366,8766,,0.60,,2026-02-13,2026-02-13 20:07:10.248417
255,BCIA11,0.8600,0.8900,0.9467,2.8400,0.9833,5.9000,1.0175,12.2100,8.2883,11.6572,9.2521,96.1600,1.8600,2026,0.8198,104.9000,4.6280,390115306.4100,10.2438,5.4857,2.5076,0.8359,5.0492,0.8415,10.2308,0.8526,Fundo de Fundos,fundo-de-fundos,95.61,603777.61,390115306.41,0.9118,0.9114394661582459,BCIA11,14,1270.7412158273,20383,,0.50,20,2026-02-13,2026-02-13 20:07:10.248417
221,BCRI11,0.7500,1.0900,1.2367,3.7100,1.3200,7.9200,1.3383,16.0600,0.0000,8.4272,1.0900,69.0000,2.4100,2026,1.0697,85.0700,-15.6972,532350894.5700,-8.4217,-14.7954,3.1637,1.0546,6.2846,1.0474,12.0513,1.0043,Papéis,papeis,67,647231.87,532350894.57,0.7831,0.7875866933113906,BCRI11,14,1464.3827936758,42020,,1,,2026-02-13,2026-02-13 20:07:10.248417
1844,BDIF11,0.8000,1.0800,1.0767,3.2300,1.0433,6.2600,1.2000,14.4000,5.4869,6.6261,6.6261,74.2100,1.0800,2026,,,,,,,,,,,,,Indefinido,indefinido,76.32,3578961.09,0,0,,BDIF11,,1305.6617154545,0,,0.75,20,2026-02-13,2026-02-13 20:07:10.248417
2998,BDIV11,1.6000,3.8600,2.6167,7.8500,2.0250,12.1500,1.8325,21.9900,3.4655,7.4592,7.4592,41.5000,3.8600,2026,,,,,,,,,,,,,Indefinido,indefinido,39.4,385457.09,0,0,,BDIV11,,1710.106981355,0,,1.1,,2026-02-13,2026-02-13 20:07:10.248417
2753,BETW11,0.7403,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,0,,275741995.64,0,,BETW11,1,,2,,,,2026-02-13,2026-02-13 20:07:10.248417
6034,BGRB11,0.8100,0.6800,0.6800,0.6800,0.8200,0.8200,0.2542,3.0500,0.0000,,0.0000,120.0000,0.6800,2026,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,110,5557.8,232005448.4,0.9164,,BGRB11,1,7993.3530483174,372,0.95,0.13,10,2026-02-13,2026-02-13 20:07:10.248417
422,BICE11,2.8100,0.0000,0.0000,0.0000,0.1100,0.1100,0.1717,2.0600,0.0000,,0.0000,,0.0000,2026,0.6003,1106.0300,10.9592,147560080.2400,19.6951,11.6253,1.7131,0.5710,2.5716,0.4286,5.6906,0.4742,Fundo de Fundos,fundo-de-fundos,888,444,147560080.24,0.8029,0.8028715315136118,BICE11,14,1859.8440032599,119,,,,2026-02-13,2026-02-13 20:07:10.248417
142,BICR11,0.3630,1.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-10.5448,-26.9733,-9.6324,35.6300,4.5200,2024,0.8539,42.5100,-57.2033,21256532.3100,-52.6563,-56.8378,2.0711,0.6904,3.8470,0.6412,106.0985,8.8415,Papéis,papeis,35.92,72,20805910.51,0.8633,0.844977652317102,BICR11,14,1.456287737667,641,,0.50,,2026-02-13,2026-02-13 20:07:10.248417
1860,BIDB11,1.0000,1.2400,1.2667,3.8000,1.2833,7.7000,1.4442,17.3300,1.1747,8.4816,2.4293,80.9600,2.4900,2026,,,,,,,,,,,,,Indefinido,indefinido,80.38,371461.48,0,0,,BIDB11,,1325.4324299773,0,,0.80,,2026-02-13,2026-02-13 20:07:10.248417
52,BIME11,0.0800,1.2200,1.1500,3.4500,1.1167,6.7000,1.2500,15.0000,3.9683,7.9439,5.2367,6.5500,2.4900,2026,0.7051,8.5100,-5.7586,49738412.6100,1.7580,-5.0941,2.3580,0.7860,5.4305,0.9051,11.8913,0.9909,Indefinido,indefinido,6.53,42213.43,49738412.61,0.7744,0.7673325499412457,BIME11,3,1692.2200254499,8070,,1.50,20,2026-02-13,2026-02-13 20:07:10.248417
3851,BINC11,1.4000,1.3700,0.8767,2.6300,1.2150,7.2900,1.2758,15.3100,3.3310,4.7466,4.7466,102.3700,1.3700,2026,,,,,,,,,,,,,Papéis,papeis,102.59,595112.65,0,0,,BINC11,,1287.0830685104,0,,0.90,,2026-02-13,2026-02-13 20:07:10.248417
6041,BINR11,297.5874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,1673.35,,130041137.3,1.5279,,BINR11,10,,103,,,,2026-02-13,2026-02-13 20:07:10.248417
65,BIPD11,10.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2026,,,,,,,,,,,,,Indefinido,indefinido,989.33,430358,106519491.41,1.0257,,BIPD11,1,1311.3270839512,112,,,,2026-02-13,2026-02-13 20:07:10.248417
119,BLCA11,0.5000,0.5400,0.5467,1.6400,0.5500,3.3000,0.5925,7.1100,-3.0849,5.6045,-2.5615,92.0500,1.0700,2026,0.3870,129.1900,-10.0473,206697612.9500,27.6759,-9.6992,1.1750,0.3917,2.6224,0.4371,4.9012,0.4084,Indefinido,indefinido,93.91,3669.64,206697612.95,0.7354,0.7269138478210387,BLCA11,1,4760.2307628621,464,,1.15,20,2026-02-13,2026-02-13 20:07:10.248417
148,BLMC11,5.3373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.7400,2024,1.1300,94.6900,-1.4775,37827096.1200,2.8755,-0.3642,2.4708,0.8236,4.6291,0.7715,9.8418,0.8202,Papéis,papeis,85.75,150671.33,118155565.38,1.3438,0.9055866511775267,BLMC11,14,3.226525989103,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
415,BLMG11,0.4000,1.1400,1.1733,3.5200,1.1333,6.8000,1.1233,13.4800,0.8369,5.1835,1.9865,34.9400,2.3400,2026,0.8188,48.8500,-49.0828,228329780.8400,-46.4521,-48.6658,2.0456,0.6819,3.5525,0.5921,7.3160,0.6097,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,34.89,194344.04,228329780.84,0.7142,0.7142272262026612,BLMG11,2,2836.3310266863,13051,,0.95,20,2026-02-13,2026-02-13 20:07:10.248417
424,BLMO11,0.4000,0.4500,0.3500,1.0500,0.3817,2.2900,0.5283,6.3400,0.0000,,0.0000,89.0000,0.4500,2026,0.5374,98.6200,-99.6669,98106458.6100,-99.6186,-99.6651,1.5503,0.5168,3.1158,0.5193,5.9608,0.4967,Lajes Corporativas,lajes-corporativas,87.99,8370.13,98106458.61,0.8913,0.8922125329547758,BLMO11,1,3268.2046367561,290,,1,15,2026-02-13,2026-02-13 20:07:10.248417
171,BLMR11,0.3733,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2024,0.6965,7.6100,-1.6796,194292702.5300,1.8154,-0.9948,2.0816,0.6939,4.3292,0.7215,9.3722,0.7810,Fundo de Fundos,fundo-de-fundos,6.78,1157702.33,118155565.38,0.1063,0.8909329829172142,BLMR11,14,3.493134806392,8102,,1,20,2026-02-13,2026-02-13 20:07:10.248417
3216,BLOG11,0.0200,0.2000,0.0000,0.0000,0.2000,0.2000,0.2092,2.5100,-6.8161,-8.7600,-6.6297,9.9800,2.7600,2025,,,,,,,,,,,,,Misto,misto,8.4,192.94,346922775.8,0.746,,BLOG11,6,6222.994576385,105,0.85,0.20,,2026-02-13,2026-02-13 20:07:10.248417
83,BLUR11,74.2872,0.0000,0.0000,0.0000,0.0000,0.0000,0.2533,3.0400,0.0000,,0.0000,,4.0100,2025,,,,,,,,,,,,,Papéis,papeis,76.03,228,6851720.42,0.9987,,BLUR11,14,7392.233995277,1,,,,2026-02-13,2026-02-13 20:07:10.248417
282,BMLC11,0.7000,0.6900,0.4967,1.4900,0.4983,2.9900,0.6217,7.4600,0.0000,,0.0000,101.9800,0.6900,2026,0.6532,110.2300,-2.8554,110049989.2500,6.7626,-2.2209,1.9754,0.6585,3.9506,0.6584,7.9005,0.6584,Lajes Corporativas,lajes-corporativas,102.5,16295.09,110049989.25,0.9298,0.9298739000272158,BMLC11,1,99872.048870301,1232,0.20,0.20,,2026-02-13,2026-02-13 20:07:10.248417
133,BNFS11,0.7000,0.9700,1.0233,3.0700,1.1667,7.0000,1.3117,15.7400,-2.6715,0.9318,-1.7274,72.5000,1.9800,2026,1.0268,77.9100,-14.7593,54538305.5900,-8.3006,-13.8840,3.3961,1.1320,7.2259,1.2043,14.7633,1.2303,Agências de Bancos,agencias-de-bancos,70.34,84005.35,54538305.59,0.8978,0.9028366063406496,BNFS11,18,1678.0114129968,5635,,0.3,,2026-02-13,2026-02-13 20:07:10.248417
1767,BODB11,0.0900,1.1000,1.1933,3.5800,1.2367,7.4200,1.1733,14.0800,2.5157,13.0551,3.6434,8.1500,2.3600,2026,,,,,,,,,,,,,Indefinido,indefinido,7.99,1541215.39,0,0,,BODB11,,1717.8559709742,0,,0.90,20,2026-02-13,2026-02-13 20:07:10.248417
248,BPFF11,2.2386,0.0000,0.0000,0.0000,0.0000,0.0000,0.5908,7.0900,0.0000,,0.0000,,9.5000,2025,1.1263,62.1500,-15.4307,279190787.9700,-11.9626,-14.4782,3.1269,1.0423,5.8476,0.9746,11.1908,0.9326,Fundo de Fundos,fundo-de-fundos,54.53,512062,279190787.97,0.8774,0.8773934030571199,BPFF11,14,1660.8915997079,20101,,0.40,20,2026-02-13,2026-02-13 20:07:10.248417
64,BPLC11,14.4205,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2023,,,,,,,,,,,,,Misto,misto,0,,322983368.68,0,,BPLC11,1,,124,,,,2026-02-13,2026-02-13 20:07:10.248417
210,BPML11,0.9200,1.0000,1.0800,3.2400,1.1383,6.8300,1.2592,15.1100,8.2608,9.3434,9.3434,92.0000,1.0000,2026,0.7428,123.8500,-0.7214,921674784.4400,0.9615,0.0160,2.2314,0.7438,4.6619,0.7770,9.5695,0.7975,Shoppings,shoppings,91.4,1095395.91,921674784.44,0.7315,0.7379895034315705,BPML11,4,1199.4355206632,5192,,1,,2026-02-13,2026-02-13 20:07:10.248417
305,BPRP11,0.9250,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,4.5400,2024,,,,,,,,,,,,,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,107.5,2150,169496975.27,0.8561,,BPRP11,15,1.529483084853,171,,,,2026-02-13,2026-02-13 20:07:10.248417
226,BRCO11,0.8700,0.7300,0.7367,2.2100,0.7533,4.5200,0.8158,9.7900,1.4335,3.7131,2.1740,119.5800,1.4700,2026,0.7481,116.2900,-4.2723,2095693106.4900,4.9525,-3.5561,2.2299,0.7433,4.6001,0.7667,9.0137,0.7511,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,118.91,4484033.48,2097601850.11,1.0161,1.022529882191074,BRCO11,12,1086.2265525187,124852,1,,20,2026-02-13,2026-02-13 20:07:10.248417
165,BRCR11,0.4100,0.8400,0.8800,2.6400,0.9350,5.6100,1.0108,12.1300,1.2917,14.1920,2.1425,48.6200,1.6900,2026,0.4734,86.6000,-13.4519,2306939031.1400,-14.3016,-13.0422,1.4279,0.4760,2.8739,0.4790,6.0413,0.5034,Lajes Corporativas,lajes-corporativas,48.53,2903830.61,2279418567.5,0.5657,0.5603926096997691,BRCR11,6,1277.8154061859,117699,1.50,0.25,,2026-02-13,2026-02-13 20:07:10.248417
320,BREV11,0.5800,0.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3153,22.0818,0.8670,105.0000,10.0300,2023,0.0000,0.0000,-100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Lajes Corporativas,lajes-corporativas,105,532138,118155565.38,1.6455,,BREV11,1,0.339502029304,8102,,,,2026-02-13,2026-02-13 20:07:10.248417
3453,BRFT11,1.2200,1.3600,1.3767,4.1300,1.4483,8.6900,1.5950,19.1400,5.2632,9.3610,6.6947,90.0000,2.7800,2026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Misto,misto,88.49,94072.35,0,0,,BRFT11,,2948.0731559248,0,,,,2026-02-13,2026-02-13 20:07:10.248417
428,BRIM11,52.3700,17.7500,15.6233,46.8700,15.6367,93.8200,13.0758,156.9100,-7.2706,37.9535,9.1889,295.0000,46.8700,2026,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,257,21631.74,7794926.79,4.3797,,BRIM11,2,9714.4302975574,707,,1.7,,2026-02-13,2026-02-13 20:07:10.248417
164,BRIP11,27.8500,6.1900,2.0633,6.1900,3.6250,21.7500,4.9683,59.6200,0.0000,,0.0000,450.0000,6.1900,2026,,,,,,,,,,,,,Fundo de Desenvolvimento,fundo-de-desenvolvimento,382.16,12729.1,120043154.87,0.6911,,BRIP11,10,8885.1669527636,440,,2,,2026-02-13,2026-02-13 20:07:10.248417
66,BRIX11,180.1409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,,0.0000,,0.0000,2025,,,,,,,,,,,,,Indefinido,indefinido,1673.35,195781,133780649.39,1.4852,,BRIX11,10,,103,,,,2026-02-13,2026-02-13 20:07:10.248417
181,BRLA11,1.1500,0.7800,0.7933,2.3800,0.5183,3.1100,0.3867,4.6400,4.9929,5.0598,5.8118,146.9900,4.6400,2024,0.6909,166.4600,5.3611,815145198.3800,-2.2562,6.0890,2.0806,0.6935,4.1023,0.6837,8.3655,0.6971,Imóveis Industriais e Logísticos,imoveis-industriais-e-logisticos,148,21194.28,815145198.38,0.841,0.8891024870839841,BRLA11,8,76.516526650649,435,,-0.75,,2026-02-13,2026-02-13 20:07:10.248417
1834,BROF11,0.5500,0.9600,0.9767,2.9300,0.9167,5.5000,1.0867,13.0400,3.0134,4.0023,4.0023,57.0900,0.9600,2026,,,,,,,,,,,,,Lajes Corporativas,lajes-corporativas,60.02,516499.91,1278765389.15,0.54,,BROF11,1,1922.7350973072,10350,0.45,0.15,,2026-02-13,2026-02-13 20:07:10.248417
2991,BRZP11,0.9200,0.5000,0.5467,1.6400,0.5967,3.5800,0.6100,7.3200,5.9826,22.9291,6.5125,182.2900,1.0300,2026,,,,,,,,,,,,,,,169.37,893144.57,0,0,,BRZP11,,2283.4447285294,0,1.5,0.12,,2026-02-13,2026-02-13 20:07:10.248417
2614,BTAG11,1.3500,1.2300,1.2200,3.6600,1.2983,7.7900,1.3625,16.3500,-4.2957,4.8045,-3.1185,110.0600,2.4000,2026,1.2170,110.9300,0.0000,47609855.7900,0.0000,0.0000,3.6096,1.2032,4.7860,0.7977,4.7860,0.5982,Indefinido,indefinido,107,102878.26,47609855.79,0.9505,0.9645722527720183,BTAG11,,2281.2501878468,2927,1,0.15,10,2026-02-13,2026-02-13 20:07:10.248417
