id;itens
4798; 'portaria: 24hrs.'
4798; 'elevador social: 1'
4798; 'churrasqueira'
4798; 'gas encanado'
4798; 'salao de jogos'
4798; 'elevador de servico: 1'
4798; 'cameras de seguranca'
4798;'apartamento por andar: 4'
4798; 'piscina infantil'
4798; 'cerca eletrica'
4798; 'fitness'
4798; 'espaco gourmet'
4798; 'playground'
4798; 'medidor de agua individual'
4798; 'sauna'
4798; 'salao de festa'
4798; 'piscina adulto'
4800; 'espaco gourmet'
4800; 'piscina infantil'
4800; 'quadra poliesportiva'
4800; 'espaco kids'
4800; 'salao de festa'
4800;'churrasqueira'
4800; 'playground'
4800; 'fitness'
4800; 'piscina adulto'
4815; 'salao de jogos'
4815;'apartamento por andar: 4'
4815; 'espaco gourmet'
4815; 'cameras de seguranca'
4815; 'quantidade de andares: 4'
4815; 'portaria: 24hrs.'
4815; 'cerca eletrica'
4815; 'torre(s): 8'
4815; 'gas encanado'
4815; 'playground'
4815; 'salao de festa'
4820; 'cameras de seguranca'
4820; 'cerca eletrica'
4820;'apartamento por andar: 4'
4820; 'quantidade de andares: 4'
4820; 'salao de festa'
4820; 'torre(s): 1'
4820; 'elevador social: 1'
4821; 'piscina adulto'
4821; 'salao de festa'
4821; 'quantidade de andares: 12'
4821;'apartamento por andar: 4'
4821; 'elevador social: 1'
4821; 'gas encanado'
4821; 'portaria: 24hrs.'
4821; 'fitness'
4821; 'playground'
4821; 'torre(s): 6'
4821; 'cameras de seguranca'
4821; 'piscina infantil'
4821; 'cerca eletrica'
4821; 'salao de jogos'
4824;'portaria: 24hrs.'
4825; 'salao de festa'
4825;'espaco gourmet'
4825; 'portao eletronico'
4825; 'gas encanado'
4825; 'cerca eletrica'
4825; 'playground'
4825; 'portaria: 24hrs.'
4825; 'cameras de seguranca'
4825; 'piscina adulto'
4827;'portaria: 24hrs.'
4832; 'portaria: 24hrs.'
4832; 'portao eletronico'
4832; 'piscina adulto'
4832; 'cerca eletrica'
4832; 'piscina infantil'
4832; 'elevador social: 1'
4832; 'fitness'
4832; 'salao de festa'
4832; 'elevador de servico: 1'
4832; 'espaco gourmet'
4832; 'quantidade de andares: 7'
4832;'apartamento por andar: 6'
4832; 'gas encanado'
4832; 'cameras de seguranca'
4832; 'torre(s): 1'
4833; 'quantidade de andares: 7'
4833; 'piscina adulto'
4833; 'cameras de seguranca'
4833; 'salao de festa'
4833; 'gas encanado'
4833; 'piscina infantil'
4833; 'portaria: 24hrs.'
4833; 'torre(s): 1'
4833; 'cerca eletrica'
4833; 'elevador de servico: 1'
4833;'apartamento por andar: 6'
4833; 'espaco gourmet'
4833; 'portao eletronico'
4833; 'fitness'
4833; 'elevador social: 1'
4834; 'elevador de servico: 1'
4834; 'piscina infantil'
4834; 'espaco gourmet'
4834; 'gas encanado'
4834; 'elevador social: 1'
4834; 'cameras de seguranca'
4834; 'piscina adulto'
4834; 'salao de festa'
4834; 'quantidade de andares: 7'
4834; 'fitness'
4834; 'portaria: 24hrs.'
4834; 'portao eletronico'
4834;'apartamento por andar: 6'
4834; 'torre(s): 1'
4834; 'cerca eletrica'
4835; 'gas encanado'
4835; 'torre(s): 1'
4835; 'elevador social: 1'
4835; 'elevador de servico: 1'
4835; 'portaria: 24hrs.'
4835; 'piscina adulto'
4835;'apartamento por andar: 6'
4835; 'fitness'
4835; 'salao de festa'
4835; 'portao eletronico'
4835; 'espaco gourmet'
4835; 'cameras de seguranca'
4835; 'piscina infantil'
4835; 'quantidade de andares: 7'
4835; 'cerca eletrica'
4836; 'salao de festa'
4836; 'espaco gourmet'
4836; 'elevador de servico: 1'
4836; 'fitness'
4836; 'piscina infantil'
4836; 'piscina adulto'
4836; 'portaria: 24hrs.'
4836; 'cerca eletrica'
4836; 'elevador social: 1'
4836; 'cameras de seguranca'
4836; 'quantidade de andares: 7'
4836; 'torre(s): 1'
4836;'apartamento por andar: 6'
4836; 'gas encanado'
4836; 'portao eletronico'
4837; 'cameras de seguranca'
4837; 'salao de festa'
4837; 'espaco gourmet'
4837; 'elevador de servico: 1'
4837; 'portao eletronico'
4837; 'piscina infantil'
4837;'apartamento por andar: 6'
4837; 'piscina adulto'
4837; 'cerca eletrica'
4837; 'elevador social: 1'
4837; 'quantidade de andares: 7'
4837; 'torre(s): 1'
4837; 'gas encanado'
4837; 'portaria: 24hrs.'
4837; 'fitness'
4838; 'cameras de seguranca'
4838; 'portao eletronico'
4838; 'quantidade de andares: 7'
4838;'apartamento por andar: 6'
4838; 'portaria: 24hrs.'
4838; 'piscina adulto'
4838; 'cerca eletrica'
4838; 'gas encanado'
4838; 'espaco gourmet'
4838; 'torre(s): 1'
4838; 'fitness'
4838; 'salao de festa'
4838; 'piscina infantil'
4838; 'elevador social: 1'
4838; 'elevador de servico: 1'
4839; 'elevador social: 1'
4839; 'fitness'
4839; 'piscina adulto'
4839; 'portaria: 24hrs.'
4839; 'cameras de seguranca'
4839; 'cerca eletrica'
4839; 'piscina infantil'
4839; 'elevador de servico: 1'
4839; 'quantidade de andares: 7'
4839;'apartamento por andar: 6'
4839; 'torre(s): 1'
4839; 'salao de festa'
4839; 'espaco gourmet'
4839; 'portao eletronico'
4839; 'gas encanado'
4843;'portaria: 12hrs.'
4845; 'fitness'
4845; 'cerca eletrica'
4845; 'piscina adulto'
4845; 'portaria: 12hrs.'
4845; 'elevador social: 1'
4845; 'sauna'
4845; 'salao de festa'
4845; 'cameras de seguranca'
4845;'churrasqueira'
4846;'apartamento por andar: 4'
4846; 'gas encanado'
4846; 'elevador social: 1'
4846; 'quantidade de andares: 10'
4846; 'cerca eletrica'
4846; 'portaria: 24hrs.'
4847;'portaria: 24hrs.'
4849; 'cameras de seguranca'
4849; 'cerca eletrica'
4849;'churrasqueira'
4849; 'piscina adulto'
4849; 'gas encanado'
4849; 'espaco gourmet'
4851; 'fitness'
4851; 'piscina infantil'
4851; 'quadra poliesportiva'
4851; 'salao de jogos'
4851; 'playground'
4851;'churrasqueira'
4851; 'espaco gourmet'
4851; 'bicicletario'
4851; 'piscina adulto'
4851; 'espaco kids'
4856;'cerca eletrica'
4857; 'playground'
4857; 'cameras de seguranca'
4857; 'gas encanado'
4857; 'salao de jogos'
4857; 'elevador de servico: 4'
4857; 'fitness'
4857;'apartamento por andar: 6'
4857; 'piscina adulto'
4857; 'churrasqueira'
4857; 'quantidade de andares: 19'
4857; 'elevador social: 4'
4857; 'portaria: 24hrs.'
4857; 'salao de festa'
4857; 'piscina infantil'
4857; 'torre(s): 4'
4857; 'cerca eletrica'
4859; 'playground'
4859; 'torre(s): 8'
4859; 'quantidade de andares: 4'
4859; 'salao de festa'
4859; 'piscina adulto'
4859; 'portaria: 24hrs.'
4859;'apartamento por andar: 4'
4859; 'piscina infantil'
4859; 'churrasqueira'
4862; 'cerca eletrica'
4862; 'gas encanado'
4862; 'torre(s): 17'
4862; 'espaco gourmet'
4862; 'portao eletronico'
4862; 'quadra poliesportiva'
4862; 'cameras de seguranca'
4862; 'piscina adulto'
4862; 'portaria: 24hrs.'
4862;'apartamento por andar: 4'
4863; 'quantidade de andares: 3'
4863; 'campo de futebol'
4863; 'playground'
4863; 'portao eletronico'
4863;'apartamento por andar: 8'
4863; 'piscina adulto'
4863; 'pista de caminhada'
4863; 'churrasqueira'
4863; 'torre(s): 79'
4863; 'portaria: 24hrs.'
4863; 'piscina infantil'
4863; 'espaco kids'
4863; 'gas encanado'
4863; 'salao de festa'
4864; 'playground'
4864; 'cerca eletrica'
4864; 'churrasqueira'
4864; 'salao de jogos'
4864; 'cameras de seguranca'
4864; 'elevador de servico: 4'
4864; 'gas encanado'
4864; 'elevador social: 4'
4864; 'piscina infantil'
4864; 'salao de festa'
4864;'apartamento por andar: 6'
4864; 'quantidade de andares: 19'
4864; 'piscina adulto'
4864; 'portaria: 24hrs.'
4864; 'torre(s): 4'
4864; 'fitness'
4865; 'elevador social: 1'
4865; 'portaria: 24hrs.'
4865; 'quantidade de andares: 8'
4865;'apartamento por andar: 4'
4867; 'quantidade de andares: 4'
4867; 'playground'
4867; 'portaria: 12hrs.'
4867;'apartamento por andar: 6'
4871; 'salao de festa'
4871; 'quantidade de andares: 4'
4871;'apartamento por andar: 4'
4871; 'portaria: 24hrs.'
4871; 'cerca eletrica'
4871; 'torre(s): 6'
4871; 'cameras de seguranca'
4871; 'churrasqueira'
4872; 'portaria: 24hrs.'
4872; 'elevador social: 1'
4872; 'quantidade de andares: 10'
4872; 'elevador de servico: 1'
4872;'apartamento por andar: 4'
4875;'apartamento por andar: 8'
4875; 'portao eletronico'
4875; 'cameras de seguranca'
4875; 'salao de festa'
4875; 'torre(s): 1'
4875; 'quantidade de andares: 8'
4875; 'portaria: 24hrs.'
4875; 'elevador social: 1'
4875; 'espaco gourmet'
4875; 'cerca eletrica'
4875; 'playground'
4875; 'gas encanado'
4878;'apartamento por andar: 4'
4878; 'salao de jogos'
4878; 'playground'
4878; 'portaria: 24hrs.'
4878; 'gas encanado'
4878; 'elevador social: 1'
4878; 'torre(s): 1'
4878; 'quantidade de andares: 17'
4878; 'piscina adulto'
4878; 'quadra poliesportiva'
4878; 'elevador de servico: 1'
4879;'portaria: 12hrs.'
4882; 'torre(s): 24'
4882; 'playground'
4882; 'cerca eletrica'
4882; 'gas encanado'
4882; 'medidor de agua individual'
4882; 'salao de festa'
4882; 'portaria: 24hrs.'
4882;'apartamento por andar: 8'
4882; 'cameras de seguranca'
4882; 'churrasqueira'
4882; 'quantidade de andares: 4'
4883; 'portaria: 24hrs.'
4883; 'cameras de seguranca'
4883; 'playground'
4883; 'piscina adulto'
4883;'churrasqueira'
4883; 'salao de festa'
4884;'apartamento por andar: 4'
4884; 'elevador social: 1'
4884; 'portaria: 24hrs.'
4884; 'quantidade de andares: 8'
4888; 'piscina infantil'
4888; 'piscina adulto'
4888; 'churrasqueira'
4888; 'torre(s): 8'
4888; 'playground'
4888; 'salao de jogos'
4888; 'cerca eletrica'
4888; 'cameras de seguranca'
4888; 'espaco gourmet'
4888; 'portaria: 24hrs.'
4888; 'quantidade de andares: 4'
4888;'apartamento por andar: 4'
4888; 'gas encanado'
4888; 'salao de festa'
4888; 'quadra poliesportiva'
4890; 'playground'
4890; 'quantidade de andares: 15'
4890; 'fitness'
4890; 'churrasqueira'
4890;'apartamento por andar: 2'
4890; 'torre(s): 1'
4890; 'salao de festa'
4890; 'portaria: 24hrs.'
4890; 'piscina adulto'
4890; 'elevador de servico: 1'
4890; 'sauna'
4890; 'elevador social: 3'
4891;'apartamento por andar: 2'
4891; 'salao de festa'
4891; 'elevador de servico: 1'
4891; 'portaria: 24hrs.'
4891; 'quantidade de andares: 12'
4891; 'elevador social: 1'
4892; 'playground'
4892; 'fitness'
4892; 'pista de caminhada'
4892; 'quadra poliesportiva'
4892; 'espaco kids'
4892; 'cameras de seguranca'
4892; 'portaria: 3hrs.'
4892; 'medidor de agua individual'
4892; 'churrasqueira'
4892; 'salao de jogos'
4892; 'piscina infantil'
4892;'campo de futebol'
4892; 'salao de festa'
4892; 'espaco gourmet'
4892; 'piscina adulto'
4892; 'quadra tenis'
4894; 'portaria: 24hrs.'
4894; 'cerca eletrica'
4894;'cameras de seguranca'
4895; 'medidor de agua individual'
4895; 'bicicletario'
4895; 'fitness'
4895; 'elevador de servico: 1'
4895; 'piscina infantil'
4895; 'portaria: 24hrs.'
4895; 'cameras de seguranca'
4895; 'playground'
4895;'espaco gourmet'
4895; 'gerador'
4897; 'gerador'
4897; 'playground'
4897; 'cameras de seguranca'
4897; 'fitness'
4897;'espaco gourmet'
4897; 'piscina infantil'
4897; 'medidor de agua individual'
4897; 'elevador de servico: 1'
4897; 'bicicletario'
4897; 'portaria: 24hrs.'
4902;'apartamento por andar: 4'
4902; 'elevador de servico: 1'
4902; 'quantidade de andares: 12'
4902; 'portaria: 24hrs.'
4902; 'elevador social: 1'
4903; 'elevador social: 1'
4903; 'portaria: 24hrs.'
4903;'salao de festa'
4903; 'elevador de servico: 1'
4908; 'portaria: 12hrs.'
4908; 'elevador social: 1'
4908;'torre(s): 1'
4909; 'portaria: 24hrs.'
4909;'quantidade de andares: 12'
4909; 'elevador social: 2'
4912;'campo de futebol'
4912; 'piscina adulto'
4912; 'fitness'
4915; 'playground'
4915; 'portaria: 24hrs.'
4915; 'elevador social: 1'
4915; 'piscina adulto'
4915; 'portao eletronico'
4915; 'salao de festa'
4915; 'elevador de servico: 1'
4915; 'quantidade de andares: 5'
4915; 'cameras de seguranca'
4915;'apartamento por andar: 4'
4915; 'torre(s): 6'
4915; 'cerca eletrica'
4915; 'gas encanado'
4918; 'quantidade de andares: 12'
4918; 'portaria: 24hrs.'
4918; 'elevador social: 1'
4918;'apartamento por andar: 4'
4918; 'elevador de servico: 1'
4919;'portaria: 24hrs.'
4920; 'cerca eletrica'
4920; 'cameras de seguranca'
4920; 'playground'
4920; 'espaco kids'
4920; 'espaco gourmet'
4920; 'portaria: 24hrs.'
4920;'apartamento por andar: 6'
4920; 'quantidade de andares: 6'
4920; 'fitness'
4920; 'torre(s): 3'
4928; 'portaria: 24hrs.'
4928; 'elevador social: 1'
4928; 'gas encanado'
4928; 'piscina infantil'
4928; 'salao de jogos'
4928; 'cameras de seguranca'
4928;'apartamento por andar: 8'
4928; 'piscina adulto'
4928; 'elevador de servico: 1'
4928; 'playground'
4928; 'espaco gourmet'
4928; 'cerca eletrica'
4928; 'quantidade de andares: 10'
4928; 'fitness'
4928; 'portao eletronico'
4928; 'quadra poliesportiva'
4928; 'torre(s): 8'
4930; 'portao eletronico'
4930; 'quadra poliesportiva'
4930; 'cerca eletrica'
4930; 'salao de jogos'
4930; 'espaco kids'
4930; 'churrasqueira'
4930; 'elevador social: 2'
4930; 'gas encanado'
4930; 'torre(s): 1'
4930; 'cameras de seguranca'
4930; 'gerador'
4930; 'espaco gourmet'
4930; 'piscina infantil'
4930; 'fitness'
4930; 'playground'
4930; 'portaria: 24hrs.'
4930; 'salao de festa'
4930; 'sauna'
4930; 'piscina adulto'
4930;'apartamento por andar: 8'
4930; 'elevador de servico: 2'
4930; 'medidor de agua individual'
4930; 'quantidade de andares: 24'
4933; 'quantidade de andares: 3'
4933; 'portaria: 12hrs.'
4933;'apartamento por andar: 4'
4936; 'cameras de seguranca'
4936; 'elevador de servico: 1'
4936; 'portaria: 24hrs.'
4936;'apartamento por andar: 4'
4936; 'gas encanado'
4936; 'cerca eletrica'
4936; 'quantidade de andares: 18'
4936; 'espaco gourmet'
4936; 'elevador social: 1'
4936; 'torre(s): 1'
4936; 'fitness'
4936; 'portao eletronico'
4937; 'elevador de servico: 1'
4937; 'gas encanado'
4937; 'portao eletronico'
4937; 'torre(s): 1'
4937; 'cerca eletrica'
4937;'apartamento por andar: 4'
4937; 'quantidade de andares: 18'
4937; 'elevador social: 1'
4937; 'portaria: 24hrs.'
4937; 'fitness'
4937; 'cameras de seguranca'
4937; 'espaco gourmet'
4938;'apartamento por andar: 4'
4938; 'churrasqueira'
4938; 'portaria: 24hrs.'
4938; 'piscina adulto'
4938; 'elevador social: 1'
4938; 'quantidade de andares: 10'
4940;'apartamento por andar: 6'
4940; 'playground'
4940; 'portaria: 24hrs.'
4940; 'torre(s): 2'
4940; 'quadra poliesportiva'
4940; 'elevador social: 1'
4940; 'quantidade de andares: 12'
4940; 'cameras de seguranca'
4940; 'cerca eletrica'
4940; 'elevador de servico: 1'
4940; 'gas encanado'
4940; 'piscina infantil'
4940; 'piscina adulto'
4940; 'salao de festa'
4941; 'quantidade de andares: 10'
4941; 'portaria: 24hrs.'
4941; 'piscina adulto'
4941;'apartamento por andar: 4'
4941; 'sauna'
4942;'quantidade de andares: 4'
4942; 'cameras de seguranca'
4942; 'churrasqueira'
4942; 'torre(s): 1'
4942; 'salao de jogos'
4942; 'playground'
4942; 'sauna'
4942; 'fitness'
4942; 'portaria: 24hrs.'
4942; 'gas encanado'
4942; 'cerca eletrica'
4942; 'quadra poliesportiva'
4942; 'salao de festa'
4944; 'piscina adulto'
4944; 'gas encanado'
4944; 'cerca eletrica'
4944; 'portaria: 24hrs.'
4944; 'portao eletronico'
4944; 'cameras de seguranca'
4944;'espaco gourmet'
4944; 'salao de festa'
4944; 'playground'
4945; 'piscina adulto'
4945; 'fitness'
4945; 'piscina infantil'
4945; 'quadra poliesportiva'
4945; 'espaco gourmet'
4945; 'bicicletario'
4945; 'espaco kids'
4945; 'salao de jogos'
4945; 'playground'
4945;'churrasqueira'
4949; 'gas encanado'
4949; 'portao eletronico'
4949; 'cerca eletrica'
4949;'apartamento por andar: 4'
4949; 'campo de futebol'
4949; 'fitness'
4949; 'quantidade de andares: 4'
4949; 'portaria: 24hrs.'
4949; 'espaco gourmet'
4949; 'cameras de seguranca'
4949; 'torre(s): 6'
4949; 'salao de festa'
4950; 'cameras de seguranca'
4950; 'torre(s): 1'
4950; 'salao de festa'
4950; 'portaria: 24hrs.'
4950; 'elevador de servico: 1'
4950; 'quantidade de andares: 15'
4950; 'churrasqueira'
4950; 'cerca eletrica'
4950; 'piscina adulto'
4950;'apartamento por andar: 6'
4950; 'salao de jogos'
4950; 'elevador social: 1'
4950; 'gas encanado'
4950; 'fitness'
4955; 'salao de festa'
4955; 'campo de futebol'
4955; 'salao de jogos'
4955; 'piscina adulto'
4955; 'gas encanado'
4955; 'cameras de seguranca'
4955; 'fitness'
4955; 'playground'
4955; 'torre(s): 6'
4955; 'portaria: 24hrs.'
4955; 'quadra poliesportiva'
4955; 'churrasqueira'
4955; 'cerca eletrica'
4955; 'elevador social: 1'
4955; 'piscina infantil'
4955; 'portao eletronico'
4955; 'quantidade de andares: 5'
4955;'apartamento por andar: 4'
4955; 'elevador de servico: 1'
4957; 'elevador social: 1'
4957;'apartamento por andar: 1'
4957; 'portaria: 24hrs.'
4957; 'elevador de servico: 1'
4957; 'quantidade de andares: 4'
4965; 'salao de jogos'
4965; 'espaco kids'
4965; 'cameras de seguranca'
4965; 'cerca eletrica'
4965; 'espaco gourmet'
4965; 'espaco mulher'
4965; 'quadra poliesportiva'
4965; 'fitness'
4965;'churrasqueira'
4966;'churrasqueira'
4966; 'espaco gourmet'
4966; 'salao de jogos'
4966; 'espaco mulher'
4966; 'quadra poliesportiva'
4966; 'fitness'
4966; 'cameras de seguranca'
4966; 'cerca eletrica'
4966; 'espaco kids'
4967; 'espaco gourmet'
4967;'churrasqueira'
4967; 'espaco kids'
4967; 'espaco mulher'
4967; 'cameras de seguranca'
4967; 'quadra poliesportiva'
4967; 'cerca eletrica'
4967; 'fitness'
4967; 'salao de jogos'
4974; 'piscina adulto'
4974; 'portao eletronico'
4974; 'portaria: 24hrs.'
4974; 'quantidade de andares: 15'
4974; 'fitness'
4974; 'torre(s): 2'
4974; 'cerca eletrica'
4974; 'elevador de servico: 1'
4974;'apartamento por andar: 8'
4974; 'salao de festa'
4974; 'gas encanado'
4974; 'piscina infantil'
4974; 'elevador social: 1'
4974; 'cameras de seguranca'
4976; 'portaria: 24hrs.'
4976; 'salao de festa'
4976; 'fitness'
4976; 'salao de jogos'
4976; 'medidor de agua individual'
4976; 'quadra poliesportiva'
4976; 'espaco gourmet'
4976; 'jacuzzi'
4976; 'piscina adulto'
4976; 'cameras de seguranca'
4976; 'piscina infantil'
4976; 'playground'
4976; 'cerca eletrica'
4976;'churrasqueira'
4977;'salao de festa'
4977; 'portaria: 24hrs.'
4980; 'churrasqueira'
4980; 'quadra poliesportiva'
4980; 'quantidade de andares: 4'
4980; 'cerca eletrica'
4980; 'piscina adulto'
4980; 'piscina infantil'
4980; 'salao de festa'
4980; 'portaria: 24hrs.'
4980; 'torre(s): 8'
4980; 'cameras de seguranca'
4980; 'playground'
4980; 'gas encanado'
4980; 'salao de jogos'
4980; 'espaco gourmet'
4980;'apartamento por andar: 4'
4982; 'gas encanado'
4982; 'cerca eletrica'
4982; 'quantidade de andares: 3'
4982; 'portao eletronico'
4982; 'torre(s): 1'
4982; 'cameras de seguranca'
4982;'apartamento por andar: 4'
4988; 'quadra poliesportiva'
4988; 'salao de festa'
4988; 'espaco gourmet'
4988; 'piscina infantil'
4988; 'playground'
4988; 'piscina adulto'
4988; 'fitness'
4988;'churrasqueira'
4988; 'espaco kids'
4994; 'quantidade de andares: 10'
4994; 'portao eletronico'
4994; 'cerca eletrica'
4994; 'piscina infantil'
4994; 'cameras de seguranca'
4994; 'piscina adulto'
4994; 'salao de festa'
4994; 'gas encanado'
4994;'apartamento por andar: 4'
4994; 'elevador de servico: 1'
4994; 'portaria: 24hrs.'
4994; 'elevador social: 1'
4995; 'cameras de seguranca'
4995; 'gas encanado'
4995;'apartamento por andar: 2'
4995; 'torre(s): 1'
4995; 'medidor de agua individual'
4995; 'quantidade de andares: 3'
4995; 'portao eletronico'
4995; 'cerca eletrica'
4995; 'elevador social: 1'
4999; 'car wash'
4999; 'salao de festa'
4999;'apartamento por andar: 8'
4999; 'espaco gourmet'
4999; 'fitness'
4999; 'churrasqueira'
4999; 'quadra poliesportiva'
4999; 'portaria: 24hrs.'
4999; 'playground'
4999; 'gas encanado'
4999; 'elevador social: 4'
4999; 'medidor de agua individual'
4999; 'portao eletronico'
4999; 'espaco kids'
4999; 'torre(s): 1'
4999; 'cameras de seguranca'
4999; 'quantidade de andares: 27'
4999; 'piscina infantil'
4999; 'bicicletario'
4999; 'piscina adulto'
4999; 'salao de jogos'
5000; 'quantidade de andares: 2'
5000; 'torre(s): 1'
5000;'apartamento por andar: 2'
5006; 'gas encanado'
5006; 'elevador social: 1'
5006; 'cerca eletrica'
5006; 'piscina infantil'
5006; 'portaria: 24hrs.'
5006; 'quadra poliesportiva'
5006; 'torre(s): 8'
5006; 'elevador de servico: 1'
5006; 'portao eletronico'
5006; 'fitness'
5006; 'cameras de seguranca'
5006; 'quantidade de andares: 10'
5006; 'salao de jogos'
5006;'apartamento por andar: 8'
5006; 'piscina adulto'
5006; 'playground'
5006; 'espaco gourmet'
5009; 'elevador social: 1'
5009; 'quantidade de andares: 10'
5009;'apartamento por andar: 4'
5009; 'elevador de servico: 1'
5009; 'portaria: 24hrs.'
5011; 'portao eletronico'
5011; 'medidor de agua individual'
5011; 'piscina adulto'
5011; 'cerca eletrica'
5011; 'churrasqueira'
5011; 'elevador de servico: 1'
5011; 'campo de futebol'
5011; 'portaria: 24hrs.'
5011; 'torre(s): 1'
5011; 'piscina infantil'
5011; 'elevador social: 2'
5011; 'fitness'
5011; 'playground'
5011; 'cameras de seguranca'
5011; 'quantidade de andares: 19'
5011;'apartamento por andar: 8'
5011; 'gas encanado'
5011; 'espaco kids'
5013;'portaria: 12hrs.'
5015; 'piscina adulto'
5015; 'churrasqueira'
5015; 'gas encanado'
5015;'apartamento por andar: 2'
5015; 'salao de jogos'
5015; 'torre(s): 1'
5015; 'elevador social: 1'
5015; 'salao de festa'
5015; 'elevador de servico: 1'
5015; 'quantidade de andares: 12'
5015; 'portaria: 24hrs.'
5017; 'espaco gourmet'
5017;'churrasqueira'
5017; 'piscina adulto'
5017; 'cameras de seguranca'
5017; 'fitness'
5017; 'salao de jogos'
5017; 'salao de festa'
5017; 'portaria: 24hrs.'
5017; 'playground'
5017; 'quadra poliesportiva'
5017; 'piscina infantil'
5017; 'espaco kids'
5017; 'gas encanado'
5017; 'cerca eletrica'
5017; 'medidor de agua individual'
5018; 'quantidade de andares: 17'
5018; 'elevador de servico: 1'
5018; 'torre(s): 1'
5018; 'piscina adulto'
5018; 'gas encanado'
5018; 'elevador social: 1'
5018; 'salao de jogos'
5018; 'quadra poliesportiva'
5018; 'portaria: 24hrs.'
5018; 'playground'
5018;'apartamento por andar: 4'
5022;'apartamento por andar: 2'
5022; 'elevador de servico: 1'
5022; 'salao de festa'
5022; 'gas encanado'
5022; 'churrasqueira'
5022; 'quantidade de andares: 10'
5022; 'portaria: 24hrs.'
5022; 'elevador social: 1'
5024; 'gas encanado'
5024; 'churrasqueira'
5024; 'fitness'
5024; 'elevador de servico: 1'
5024; 'playground'
5024;'campo de futebol'
5024; 'elevador social: 1'
5024; 'salao de festa'
5024; 'piscina infantil'
5024; 'piscina adulto'
5025; 'elevador social: 1'
5025;'apartamento por andar: 8'
5025; 'cameras de seguranca'
5025; 'torre(s): 1'
5025; 'elevador de servico: 1'
5025; 'cerca eletrica'
5025; 'quantidade de andares: 10'
5025; 'gas encanado'
5025; 'portaria: 24hrs.'
5025; 'medidor de agua individual'
5026; 'playground'
5026; 'quantidade de andares: 15'
5026; 'portaria: 24hrs.'
5026; 'elevador social: 1'
5026; 'salao de festa'
5026;'apartamento por andar: 4'
5026; 'torre(s): 6'
5026; 'elevador de servico: 1'
5028; 'quantidade de andares: 3'
5028; 'gas encanado'
5028;'apartamento por andar: 4'
5028; 'piscina adulto'
5028; 'elevador social: 1'
5028; 'torre(s): 1'
5030;'torre(s): 5'
5033;'portaria: 24hrs.'
5035; 'elevador social: 1'
5035; 'quantidade de andares: 10'
5035;'apartamento por andar: 6'
5035; 'portaria: 24hrs.'
5036;'apartamento por andar: 4'
5036; 'playground'
5036; 'piscina infantil'
5036; 'elevador social: 2'
5036; 'quadra poliesportiva'
5036; 'fitness'
5036; 'portaria: 24hrs.'
5036; 'quantidade de andares: 10'
5036; 'elevador de servico: 1'
5036; 'cameras de seguranca'
5036; 'gas encanado'
5036; 'jacuzzi'
5036; 'piscina adulto'
5036; 'torre(s): 4'
5036; 'portao eletronico'
5036; 'cerca eletrica'
5036; 'churrasqueira'
5036; 'salao de jogos'
5036; 'salao de festa'
5036; 'espaco gourmet'
5036; 'sauna'
5037; 'quadra tenis'
5037; 'piscina adulto'
5037; 'medidor de agua individual'
5037;'campo de futebol'
5037; 'playground'
5037; 'piscina infantil'
5037; 'cameras de seguranca'
5037; 'espaco kids'
5037; 'quadra poliesportiva'
5037; 'salao de festa'
5037; 'portao eletronico'
5037; 'churrasqueira'
5037; 'gas encanado'
5037; 'fitness'
5037; 'portaria: 24hrs.'
5037; 'espaco gourmet'
5037; 'cerca eletrica'
5038; 'gas encanado'
5038; 'piscina adulto'
5038; 'salao de festa'
5038; 'portaria: 24hrs.'
5038; 'playground'
5038;'espaco gourmet'
5038; 'cameras de seguranca'
5038; 'cerca eletrica'
5038; 'portao eletronico'
5040; 'sauna'
5040; 'cerca eletrica'
5040; 'fitness'
5040; 'playground'
5040; 'gas encanado'
5040; 'quantidade de andares: 24'
5040; 'churrasqueira'
5040; 'portaria: 24hrs.'
5040; 'elevador de servico: 2'
5040; 'piscina adulto'
5040; 'elevador social: 2'
5040; 'salao de jogos'
5040; 'salao de festa'
5040;'apartamento por andar: 4'
5041; 'portaria: 12hrs.'
5041; 'quantidade de andares: 3'
5041;'apartamento por andar: 4'
5042; 'cerca eletrica'
5042; 'cameras de seguranca'
5042; 'portaria: 24hrs.'
5042; 'piscina adulto'
5042;'apartamento por andar: 4'
5042; 'quadra poliesportiva'
5042; 'portao eletronico'
5042; 'torre(s): 17'
5042; 'espaco gourmet'
5042; 'gas encanado'
5046; 'portao eletronico'
5046;'cameras de seguranca'
5047; 'cameras de seguranca'
5047;'apartamento por andar: 4'
5047; 'playground'
5047; 'piscina infantil'
5047; 'portao eletronico'
5047; 'cerca eletrica'
5047; 'piscina adulto'
5047; 'elevador de servico: 1'
5047; 'gas encanado'
5047; 'quantidade de andares: 5'
5047; 'salao de festa'
5047; 'portaria: 24hrs.'
5047; 'elevador social: 1'
5049; 'cerca eletrica'
5049; 'torre(s): 1'
5049; 'elevador social: 1'
5049; 'fitness'
5049;'apartamento por andar: 6'
5049; 'cameras de seguranca'
5049; 'gas encanado'
5049; 'piscina infantil'
5049; 'piscina adulto'
5049; 'portaria: 24hrs.'
5049; 'espaco gourmet'
5049; 'elevador de servico: 1'
5049; 'quantidade de andares: 7'
5049; 'portao eletronico'
